ID,ProvinsiID,NamaProvinsi,Wilayah,JenisPerlakuan,JenisPerairan,Tahun,Volume
415,53,Nusa Tenggara Timur,Bali - Nusa Tenggara,dipasarkan segar,Laut,2002,59388
416,61,Kalimantan Barat,Kalimantan,dipasarkan segar,Laut,2002,43397
417,62,Kalimantan Tengah,Kalimantan,dipasarkan segar,Laut,2002,20423
418,63,Kalimantan Selatan,Kalimantan,dipasarkan segar,Laut,2002,50210
419,64,Kalimantan Timur,Kalimantan,dipasarkan segar,Laut,2002,52176
420,71,Sulawesi Utara,Sulawesi,dipasarkan segar,Laut,2002,88162
421,75,Gorontalo,Sulawesi,dipasarkan segar,Laut,2002,20617
422,72,Sulawesi Tengah,Sulawesi,dipasarkan segar,Laut,2002,45439
423,73,Sulawesi Selatan,Sulawesi,dipasarkan segar,Laut,2002,220766
424,76,Sulawesi Barat,Sulawesi,dipasarkan segar,Laut,2002,0
425,74,Sulawesi Tenggara,Sulawesi,dipasarkan segar,Laut,2002,119266
426,81,Maluku,Maluku - Papua,dipasarkan segar,Laut,2002,62756
427,82,Maluku Utara,Maluku - Papua,dipasarkan segar,Laut,2002,40724
428,91,Papua Barat,Maluku - Papua,dipasarkan segar,Laut,2002,0
429,94,Papua,Maluku - Papua,dipasarkan segar,Laut,2002,79056
430,11,Aceh,Sumatera,dipasarkan segar,Laut,2003,114832
431,12,Sumatera Utara,Sumatera,dipasarkan segar,Laut,2003,205888
432,13,Sumatera Barat,Sumatera,dipasarkan segar,Laut,2003,82939
433,14,Riau,Sumatera,dipasarkan segar,Laut,2003,243874
434,21,Kepulauan Riau,Sumatera,dipasarkan segar,Laut,2003,0
435,15,Jambi,Sumatera,dipasarkan segar,Laut,2003,22069
436,16,Sumatera Selatan,Sumatera,dipasarkan segar,Laut,2003,38153
437,19,Kepulauan Bangka Belitung,Sumatera,dipasarkan segar,Laut,2003,120035
438,17,Bengkulu,Sumatera,dipasarkan segar,Laut,2003,22558
439,18,Lampung,Sumatera,dipasarkan segar,Laut,2003,109034
440,36,Banten,Jawa,dipasarkan segar,Laut,2003,35316
441,31,DKI Jakarta,Jawa,dipasarkan segar,Laut,2003,74110
442,32,Jawa Barat,Jawa,dipasarkan segar,Laut,2003,51991
443,33,Jawa Tengah,Jawa,dipasarkan segar,Laut,2003,77028
444,34,DI Yogyakarta,Jawa,dipasarkan segar,Laut,2003,1775
445,35,Jawa Timur,Jawa,dipasarkan segar,Laut,2003,153526
446,51,Bali,Bali - Nusa Tenggara,dipasarkan segar,Laut,2003,55754
447,52,Nusa Tenggara Barat,Bali - Nusa Tenggara,dipasarkan segar,Laut,2003,33771
448,53,Nusa Tenggara Timur,Bali - Nusa Tenggara,dipasarkan segar,Laut,2003,62104
449,61,Kalimantan Barat,Kalimantan,dipasarkan segar,Laut,2003,42925
450,62,Kalimantan Tengah,Kalimantan,dipasarkan segar,Laut,2003,27862
451,63,Kalimantan Selatan,Kalimantan,dipasarkan segar,Laut,2003,50970
452,64,Kalimantan Timur,Kalimantan,dipasarkan segar,Laut,2003,58417
453,71,Sulawesi Utara,Sulawesi,dipasarkan segar,Laut,2003,51536
454,75,Gorontalo,Sulawesi,dipasarkan segar,Laut,2003,27470
455,72,Sulawesi Tengah,Sulawesi,dipasarkan segar,Laut,2003,46165
456,73,Sulawesi Selatan,Sulawesi,dipasarkan segar,Laut,2003,230622
457,76,Sulawesi Barat,Sulawesi,dipasarkan segar,Laut,2003,0
458,74,Sulawesi Tenggara,Sulawesi,dipasarkan segar,Laut,2003,135280
459,81,Maluku,Maluku - Papua,dipasarkan segar,Laut,2003,69750
460,82,Maluku Utara,Maluku - Papua,dipasarkan segar,Laut,2003,35858
461,91,Papua Barat,Maluku - Papua,dipasarkan segar,Laut,2003,0
462,94,Papua,Maluku - Papua,dipasarkan segar,Laut,2003,90649
463,11,Aceh,Sumatera,dipasarkan segar,Laut,2004,91760
464,12,Sumatera Utara,Sumatera,dipasarkan segar,Laut,2004,201072
465,13,Sumatera Barat,Sumatera,dipasarkan segar,Laut,2004,71555
466,14,Riau,Sumatera,dipasarkan segar,Laut,2004,224659
467,21,Kepulauan Riau,Sumatera,dipasarkan segar,Laut,2004,0
468,15,Jambi,Sumatera,dipasarkan segar,Laut,2004,25472
469,16,Sumatera Selatan,Sumatera,dipasarkan segar,Laut,2004,41035
470,19,Kepulauan Bangka Belitung,Sumatera,dipasarkan segar,Laut,2004,118267
471,17,Bengkulu,Sumatera,dipasarkan segar,Laut,2004,22854
472,18,Lampung,Sumatera,dipasarkan segar,Laut,2004,113004
473,36,Banten,Jawa,dipasarkan segar,Laut,2004,35292
474,31,DKI Jakarta,Jawa,dipasarkan segar,Laut,2004,85464
475,32,Jawa Barat,Jawa,dipasarkan segar,Laut,2004,56305
476,33,Jawa Tengah,Jawa,dipasarkan segar,Laut,2004,86238
477,34,DI Yogyakarta,Jawa,dipasarkan segar,Laut,2004,1444
478,35,Jawa Timur,Jawa,dipasarkan segar,Laut,2004,148289
479,51,Bali,Bali - Nusa Tenggara,dipasarkan segar,Laut,2004,31870
480,52,Nusa Tenggara Barat,Bali - Nusa Tenggara,dipasarkan segar,Laut,2004,39448
481,53,Nusa Tenggara Timur,Bali - Nusa Tenggara,dipasarkan segar,Laut,2004,67889
482,61,Kalimantan Barat,Kalimantan,dipasarkan segar,Laut,2004,45267
483,62,Kalimantan Tengah,Kalimantan,dipasarkan segar,Laut,2004,23872
484,63,Kalimantan Selatan,Kalimantan,dipasarkan segar,Laut,2004,55891
485,64,Kalimantan Timur,Kalimantan,dipasarkan segar,Laut,2004,73230
486,71,Sulawesi Utara,Sulawesi,dipasarkan segar,Laut,2004,80241
487,75,Gorontalo,Sulawesi,dipasarkan segar,Laut,2004,33109
488,72,Sulawesi Tengah,Sulawesi,dipasarkan segar,Laut,2004,63973
489,73,Sulawesi Selatan,Sulawesi,dipasarkan segar,Laut,2004,245884
490,76,Sulawesi Barat,Sulawesi,dipasarkan segar,Laut,2004,0
491,74,Sulawesi Tenggara,Sulawesi,dipasarkan segar,Laut,2004,129360
492,81,Maluku,Maluku - Papua,dipasarkan segar,Laut,2004,76475
493,82,Maluku Utara,Maluku - Papua,dipasarkan segar,Laut,2004,57560
494,91,Papua Barat,Maluku - Papua,dipasarkan segar,Laut,2004,0
495,94,Papua,Maluku - Papua,dipasarkan segar,Laut,2004,79480
496,11,Aceh,Sumatera,dipasarkan segar,Laut,2005,76281
497,12,Sumatera Utara,Sumatera,dipasarkan segar,Laut,2005,202401
498,13,Sumatera Barat,Sumatera,dipasarkan segar,Laut,2005,70590
499,14,Riau,Sumatera,dipasarkan segar,Laut,2005,51802
500,21,Kepulauan Riau,Sumatera,dipasarkan segar,Laut,2005,158823
501,15,Jambi,Sumatera,dipasarkan segar,Laut,2005,24794
502,16,Sumatera Selatan,Sumatera,dipasarkan segar,Laut,2005,21068
503,19,Kepulauan Bangka Belitung,Sumatera,dipasarkan segar,Laut,2005,93462
504,17,Bengkulu,Sumatera,dipasarkan segar,Laut,2005,36244
505,18,Lampung,Sumatera,dipasarkan segar,Laut,2005,101695
506,36,Banten,Jawa,dipasarkan segar,Laut,2005,40395
507,31,DKI Jakarta,Jawa,dipasarkan segar,Laut,2005,78112
508,32,Jawa Barat,Jawa,dipasarkan segar,Laut,2005,53887
509,33,Jawa Tengah,Jawa,dipasarkan segar,Laut,2005,79975
510,34,DI Yogyakarta,Jawa,dipasarkan segar,Laut,2005,1773
511,35,Jawa Timur,Jawa,dipasarkan segar,Laut,2005,177488
512,51,Bali,Bali - Nusa Tenggara,dipasarkan segar,Laut,2005,39210
513,52,Nusa Tenggara Barat,Bali - Nusa Tenggara,dipasarkan segar,Laut,2005,63427
514,53,Nusa Tenggara Timur,Bali - Nusa Tenggara,dipasarkan segar,Laut,2005,90749
515,61,Kalimantan Barat,Kalimantan,dipasarkan segar,Laut,2005,45454
516,62,Kalimantan Tengah,Kalimantan,dipasarkan segar,Laut,2005,29877
517,63,Kalimantan Selatan,Kalimantan,dipasarkan segar,Laut,2005,82095
518,64,Kalimantan Timur,Kalimantan,dipasarkan segar,Laut,2005,71434
519,71,Sulawesi Utara,Sulawesi,dipasarkan segar,Laut,2005,57355
520,75,Gorontalo,Sulawesi,dipasarkan segar,Laut,2005,34332
521,72,Sulawesi Tengah,Sulawesi,dipasarkan segar,Laut,2005,66063
522,73,Sulawesi Selatan,Sulawesi,dipasarkan segar,Laut,2005,218524
523,76,Sulawesi Barat,Sulawesi,dipasarkan segar,Laut,2005,28697
524,74,Sulawesi Tenggara,Sulawesi,dipasarkan segar,Laut,2005,155973
525,81,Maluku,Maluku - Papua,dipasarkan segar,Laut,2005,70385
526,82,Maluku Utara,Maluku - Papua,dipasarkan segar,Laut,2005,73212
527,91,Papua Barat,Maluku - Papua,dipasarkan segar,Laut,2005,39638
528,94,Papua,Maluku - Papua,dipasarkan segar,Laut,2005,38380
529,11,Aceh,Sumatera,dipasarkan segar,Laut,2006,117994
530,12,Sumatera Utara,Sumatera,dipasarkan segar,Laut,2006,212366
531,13,Sumatera Barat,Sumatera,dipasarkan segar,Laut,2006,79193
532,14,Riau,Sumatera,dipasarkan segar,Laut,2006,54218
533,21,Kepulauan Riau,Sumatera,dipasarkan segar,Laut,2006,164493
534,15,Jambi,Sumatera,dipasarkan segar,Laut,2006,14521
535,16,Sumatera Selatan,Sumatera,dipasarkan segar,Laut,2006,35485
536,19,Kepulauan Bangka Belitung,Sumatera,dipasarkan segar,Laut,2006,95843
537,17,Bengkulu,Sumatera,dipasarkan segar,Laut,2006,37960
538,18,Lampung,Sumatera,dipasarkan segar,Laut,2006,102969
539,36,Banten,Jawa,dipasarkan segar,Laut,2006,40305
540,31,DKI Jakarta,Jawa,dipasarkan segar,Laut,2006,97840
541,32,Jawa Barat,Jawa,dipasarkan segar,Laut,2006,49353
542,33,Jawa Tengah,Jawa,dipasarkan segar,Laut,2006,80943
543,34,DI Yogyakarta,Jawa,dipasarkan segar,Laut,2006,1731
544,35,Jawa Timur,Jawa,dipasarkan segar,Laut,2006,141059
545,51,Bali,Bali - Nusa Tenggara,dipasarkan segar,Laut,2006,35785
546,52,Nusa Tenggara Barat,Bali - Nusa Tenggara,dipasarkan segar,Laut,2006,60247
547,53,Nusa Tenggara Timur,Bali - Nusa Tenggara,dipasarkan segar,Laut,2006,58938
548,61,Kalimantan Barat,Kalimantan,dipasarkan segar,Laut,2006,51434
549,62,Kalimantan Tengah,Kalimantan,dipasarkan segar,Laut,2006,34163
550,63,Kalimantan Selatan,Kalimantan,dipasarkan segar,Laut,2006,57593
551,64,Kalimantan Timur,Kalimantan,dipasarkan segar,Laut,2006,66790
552,71,Sulawesi Utara,Sulawesi,dipasarkan segar,Laut,2006,76160
553,75,Gorontalo,Sulawesi,dipasarkan segar,Laut,2006,46081
554,72,Sulawesi Tengah,Sulawesi,dipasarkan segar,Laut,2006,76586
555,73,Sulawesi Selatan,Sulawesi,dipasarkan segar,Laut,2006,222183
556,76,Sulawesi Barat,Sulawesi,dipasarkan segar,Laut,2006,30893
557,74,Sulawesi Tenggara,Sulawesi,dipasarkan segar,Laut,2006,146779
558,81,Maluku,Maluku - Papua,dipasarkan segar,Laut,2006,69083
559,82,Maluku Utara,Maluku - Papua,dipasarkan segar,Laut,2006,77495
560,91,Papua Barat,Maluku - Papua,dipasarkan segar,Laut,2006,43604
561,94,Papua,Maluku - Papua,dipasarkan segar,Laut,2006,49517
562,11,Aceh,Sumatera,dipasarkan segar,Laut,2007,122996
563,12,Sumatera Utara,Sumatera,dipasarkan segar,Laut,2007,185250
564,13,Sumatera Barat,Sumatera,dipasarkan segar,Laut,2007,138957
565,14,Riau,Sumatera,dipasarkan segar,Laut,2007,66997
566,21,Kepulauan Riau,Sumatera,dipasarkan segar,Laut,2007,193556
567,15,Jambi,Sumatera,dipasarkan segar,Laut,2007,12719
568,16,Sumatera Selatan,Sumatera,dipasarkan segar,Laut,2007,37790
569,19,Kepulauan Bangka Belitung,Sumatera,dipasarkan segar,Laut,2007,93796
570,17,Bengkulu,Sumatera,dipasarkan segar,Laut,2007,40292
571,18,Lampung,Sumatera,dipasarkan segar,Laut,2007,102872
572,36,Banten,Jawa,dipasarkan segar,Laut,2007,43180
573,31,DKI Jakarta,Jawa,dipasarkan segar,Laut,2007,115372
574,32,Jawa Barat,Jawa,dipasarkan segar,Laut,2007,66262
575,33,Jawa Tengah,Jawa,dipasarkan segar,Laut,2007,75676
576,34,DI Yogyakarta,Jawa,dipasarkan segar,Laut,2007,2363
577,35,Jawa Timur,Jawa,dipasarkan segar,Laut,2007,144925
578,51,Bali,Bali - Nusa Tenggara,dipasarkan segar,Laut,2007,45047
579,52,Nusa Tenggara Barat,Bali - Nusa Tenggara,dipasarkan segar,Laut,2007,61979
580,53,Nusa Tenggara Timur,Bali - Nusa Tenggara,dipasarkan segar,Laut,2007,61473
581,61,Kalimantan Barat,Kalimantan,dipasarkan segar,Laut,2007,47692
582,62,Kalimantan Tengah,Kalimantan,dipasarkan segar,Laut,2007,33608
583,63,Kalimantan Selatan,Kalimantan,dipasarkan segar,Laut,2007,41640
584,64,Kalimantan Timur,Kalimantan,dipasarkan segar,Laut,2007,76229
585,71,Sulawesi Utara,Sulawesi,dipasarkan segar,Laut,2007,77250
586,75,Gorontalo,Sulawesi,dipasarkan segar,Laut,2007,47850
587,72,Sulawesi Tengah,Sulawesi,dipasarkan segar,Laut,2007,91769
588,73,Sulawesi Selatan,Sulawesi,dipasarkan segar,Laut,2007,230915
589,76,Sulawesi Barat,Sulawesi,dipasarkan segar,Laut,2007,51270
590,74,Sulawesi Tenggara,Sulawesi,dipasarkan segar,Laut,2007,138613
591,81,Maluku,Maluku - Papua,dipasarkan segar,Laut,2007,175013
592,82,Maluku Utara,Maluku - Papua,dipasarkan segar,Laut,2007,69871
593,91,Papua Barat,Maluku - Papua,dipasarkan segar,Laut,2007,44509
594,94,Papua,Maluku - Papua,dipasarkan segar,Laut,2007,49671
595,11,Aceh,Sumatera,dipasarkan segar,Laut,2008,122687
596,12,Sumatera Utara,Sumatera,dipasarkan segar,Laut,2008,201208
597,13,Sumatera Barat,Sumatera,dipasarkan segar,Laut,2008,118027
598,14,Riau,Sumatera,dipasarkan segar,Laut,2008,59654
599,21,Kepulauan Riau,Sumatera,dipasarkan segar,Laut,2008,225439
600,15,Jambi,Sumatera,dipasarkan segar,Laut,2008,13288
601,16,Sumatera Selatan,Sumatera,dipasarkan segar,Laut,2008,31482
602,19,Kepulauan Bangka Belitung,Sumatera,dipasarkan segar,Laut,2008,128995
603,17,Bengkulu,Sumatera,dipasarkan segar,Laut,2008,57571
604,18,Lampung,Sumatera,dipasarkan segar,Laut,2008,99914
605,36,Banten,Jawa,dipasarkan segar,Laut,2008,35740
606,31,DKI Jakarta,Jawa,dipasarkan segar,Laut,2008,116741
607,32,Jawa Barat,Jawa,dipasarkan segar,Laut,2008,66308
608,33,Jawa Tengah,Jawa,dipasarkan segar,Laut,2008,45109
609,34,DI Yogyakarta,Jawa,dipasarkan segar,Laut,2008,1659
610,35,Jawa Timur,Jawa,dipasarkan segar,Laut,2008,188048
611,51,Bali,Bali - Nusa Tenggara,dipasarkan segar,Laut,2008,44822
612,52,Nusa Tenggara Barat,Bali - Nusa Tenggara,dipasarkan segar,Laut,2008,60885
613,53,Nusa Tenggara Timur,Bali - Nusa Tenggara,dipasarkan segar,Laut,2008,59149
614,61,Kalimantan Barat,Kalimantan,dipasarkan segar,Laut,2008,53756
615,62,Kalimantan Tengah,Kalimantan,dipasarkan segar,Laut,2008,35975
616,63,Kalimantan Selatan,Kalimantan,dipasarkan segar,Laut,2008,63732
617,64,Kalimantan Timur,Kalimantan,dipasarkan segar,Laut,2008,69574
618,71,Sulawesi Utara,Sulawesi,dipasarkan segar,Laut,2008,115319
619,75,Gorontalo,Sulawesi,dipasarkan segar,Laut,2008,61164
620,72,Sulawesi Tengah,Sulawesi,dipasarkan segar,Laut,2008,110873
621,73,Sulawesi Selatan,Sulawesi,dipasarkan segar,Laut,2008,218918
622,76,Sulawesi Barat,Sulawesi,dipasarkan segar,Laut,2008,55853
623,74,Sulawesi Tenggara,Sulawesi,dipasarkan segar,Laut,2008,161494
624,81,Maluku,Maluku - Papua,dipasarkan segar,Laut,2008,209204
625,82,Maluku Utara,Maluku - Papua,dipasarkan segar,Laut,2008,88354
626,91,Papua Barat,Maluku - Papua,dipasarkan segar,Laut,2008,59246
627,94,Papua,Maluku - Papua,dipasarkan segar,Laut,2008,51097
628,11,Aceh,Sumatera,dipasarkan segar,Laut,2009,130945
629,12,Sumatera Utara,Sumatera,dipasarkan segar,Laut,2009,238772
630,13,Sumatera Barat,Sumatera,dipasarkan segar,Laut,2009,136790
631,14,Riau,Sumatera,dipasarkan segar,Laut,2009,53945
632,21,Kepulauan Riau,Sumatera,dipasarkan segar,Laut,2009,225469
633,15,Jambi,Sumatera,dipasarkan segar,Laut,2009,13566
634,16,Sumatera Selatan,Sumatera,dipasarkan segar,Laut,2009,32564
635,19,Kepulauan Bangka Belitung,Sumatera,dipasarkan segar,Laut,2009,146909
636,17,Bengkulu,Sumatera,dipasarkan segar,Laut,2009,44209
637,18,Lampung,Sumatera,dipasarkan segar,Laut,2009,106331
638,36,Banten,Jawa,dipasarkan segar,Laut,2009,40432
639,31,DKI Jakarta,Jawa,dipasarkan segar,Laut,2009,93176
640,32,Jawa Barat,Jawa,dipasarkan segar,Laut,2009,122111
641,33,Jawa Tengah,Jawa,dipasarkan segar,Laut,2009,60603
642,34,DI Yogyakarta,Jawa,dipasarkan segar,Laut,2009,3339
643,35,Jawa Timur,Jawa,dipasarkan segar,Laut,2009,195291
644,51,Bali,Bali - Nusa Tenggara,dipasarkan segar,Laut,2009,40229
645,52,Nusa Tenggara Barat,Bali - Nusa Tenggara,dipasarkan segar,Laut,2009,66069
646,53,Nusa Tenggara Timur,Bali - Nusa Tenggara,dipasarkan segar,Laut,2009,71124
647,61,Kalimantan Barat,Kalimantan,dipasarkan segar,Laut,2009,54252
648,62,Kalimantan Tengah,Kalimantan,dipasarkan segar,Laut,2009,32614
649,63,Kalimantan Selatan,Kalimantan,dipasarkan segar,Laut,2009,65515
650,64,Kalimantan Timur,Kalimantan,dipasarkan segar,Laut,2009,72294
651,71,Sulawesi Utara,Sulawesi,dipasarkan segar,Laut,2009,122493
652,75,Gorontalo,Sulawesi,dipasarkan segar,Laut,2009,65448
653,72,Sulawesi Tengah,Sulawesi,dipasarkan segar,Laut,2009,126919
654,73,Sulawesi Selatan,Sulawesi,dipasarkan segar,Laut,2009,192653
655,76,Sulawesi Barat,Sulawesi,dipasarkan segar,Laut,2009,56650
656,74,Sulawesi Tenggara,Sulawesi,dipasarkan segar,Laut,2009,166190
657,81,Maluku,Maluku - Papua,dipasarkan segar,Laut,2009,231183
658,82,Maluku Utara,Maluku - Papua,dipasarkan segar,Laut,2009,91007
659,91,Papua Barat,Maluku - Papua,dipasarkan segar,Laut,2009,65383
660,94,Papua,Maluku - Papua,dipasarkan segar,Laut,2009,64285
661,11,Aceh,Sumatera,dipasarkan segar,Laut,2010,121584
662,12,Sumatera Utara,Sumatera,dipasarkan segar,Laut,2010,240134
663,13,Sumatera Barat,Sumatera,dipasarkan segar,Laut,2010,138103
664,14,Riau,Sumatera,dipasarkan segar,Laut,2010,55751
665,21,Kepulauan Riau,Sumatera,dipasarkan segar,Laut,2010,196633
666,15,Jambi,Sumatera,dipasarkan segar,Laut,2010,14288
667,16,Sumatera Selatan,Sumatera,dipasarkan segar,Laut,2010,40877
668,19,Kepulauan Bangka Belitung,Sumatera,dipasarkan segar,Laut,2010,138971
669,17,Bengkulu,Sumatera,dipasarkan segar,Laut,2010,44241
670,18,Lampung,Sumatera,dipasarkan segar,Laut,2010,93880
671,36,Banten,Jawa,dipasarkan segar,Laut,2010,44574
672,31,DKI Jakarta,Jawa,dipasarkan segar,Laut,2010,112048
673,32,Jawa Barat,Jawa,dipasarkan segar,Laut,2010,158894
674,33,Jawa Tengah,Jawa,dipasarkan segar,Laut,2010,83559
675,34,DI Yogyakarta,Jawa,dipasarkan segar,Laut,2010,3339
676,35,Jawa Timur,Jawa,dipasarkan segar,Laut,2010,189704
677,51,Bali,Bali - Nusa Tenggara,dipasarkan segar,Laut,2010,40295
678,52,Nusa Tenggara Barat,Bali - Nusa Tenggara,dipasarkan segar,Laut,2010,75582
679,53,Nusa Tenggara Timur,Bali - Nusa Tenggara,dipasarkan segar,Laut,2010,54741
680,61,Kalimantan Barat,Kalimantan,dipasarkan segar,Laut,2010,54737
681,62,Kalimantan Tengah,Kalimantan,dipasarkan segar,Laut,2010,38065
682,63,Kalimantan Selatan,Kalimantan,dipasarkan segar,Laut,2010,83922
683,64,Kalimantan Timur,Kalimantan,dipasarkan segar,Laut,2010,79393
684,71,Sulawesi Utara,Sulawesi,dipasarkan segar,Laut,2010,129104
685,75,Gorontalo,Sulawesi,dipasarkan segar,Laut,2010,71851
686,72,Sulawesi Tengah,Sulawesi,dipasarkan segar,Laut,2010,101341
687,73,Sulawesi Selatan,Sulawesi,dipasarkan segar,Laut,2010,190914
688,76,Sulawesi Barat,Sulawesi,dipasarkan segar,Laut,2010,56325
689,74,Sulawesi Tenggara,Sulawesi,dipasarkan segar,Laut,2010,171323
690,81,Maluku,Maluku - Papua,dipasarkan segar,Laut,2010,271811
691,82,Maluku Utara,Maluku - Papua,dipasarkan segar,Laut,2010,87782
692,91,Papua Barat,Maluku - Papua,dipasarkan segar,Laut,2010,64245
693,94,Papua,Maluku - Papua,dipasarkan segar,Laut,2010,73605
694,11,Aceh,Sumatera,dipasarkan segar,Laut,2011,143050
695,12,Sumatera Utara,Sumatera,dipasarkan segar,Laut,2011,329587
696,13,Sumatera Barat,Sumatera,dipasarkan segar,Laut,2011,165974
697,14,Riau,Sumatera,dipasarkan segar,Laut,2011,50913
698,21,Kepulauan Riau,Sumatera,dipasarkan segar,Laut,2011,157506
699,15,Jambi,Sumatera,dipasarkan segar,Laut,2011,29335
700,16,Sumatera Selatan,Sumatera,dipasarkan segar,Laut,2011,26280
701,19,Kepulauan Bangka Belitung,Sumatera,dipasarkan segar,Laut,2011,164910
702,17,Bengkulu,Sumatera,dipasarkan segar,Laut,2011,37581
703,18,Lampung,Sumatera,dipasarkan segar,Laut,2011,100843
704,36,Banten,Jawa,dipasarkan segar,Laut,2011,40732
705,31,DKI Jakarta,Jawa,dipasarkan segar,Laut,2011,133171
706,32,Jawa Barat,Jawa,dipasarkan segar,Laut,2011,104389
707,33,Jawa Tengah,Jawa,dipasarkan segar,Laut,2011,105831
708,34,DI Yogyakarta,Jawa,dipasarkan segar,Laut,2011,3954
709,35,Jawa Timur,Jawa,dipasarkan segar,Laut,2011,243880
710,51,Bali,Bali - Nusa Tenggara,dipasarkan segar,Laut,2011,68219
711,52,Nusa Tenggara Barat,Bali - Nusa Tenggara,dipasarkan segar,Laut,2011,110076
712,53,Nusa Tenggara Timur,Bali - Nusa Tenggara,dipasarkan segar,Laut,2011,62432
713,61,Kalimantan Barat,Kalimantan,dipasarkan segar,Laut,2011,61043
714,62,Kalimantan Tengah,Kalimantan,dipasarkan segar,Laut,2011,34385
715,63,Kalimantan Selatan,Kalimantan,dipasarkan segar,Laut,2011,90097
716,64,Kalimantan Timur,Kalimantan,dipasarkan segar,Laut,2011,68231
717,71,Sulawesi Utara,Sulawesi,dipasarkan segar,Laut,2011,138867
718,75,Gorontalo,Sulawesi,dipasarkan segar,Laut,2011,74983
719,72,Sulawesi Tengah,Sulawesi,dipasarkan segar,Laut,2011,111848
720,73,Sulawesi Selatan,Sulawesi,dipasarkan segar,Laut,2011,189571
721,76,Sulawesi Barat,Sulawesi,dipasarkan segar,Laut,2011,57074
722,74,Sulawesi Tenggara,Sulawesi,dipasarkan segar,Laut,2011,172813
723,81,Maluku,Maluku - Papua,dipasarkan segar,Laut,2011,331649
724,82,Maluku Utara,Maluku - Papua,dipasarkan segar,Laut,2011,89297
725,91,Papua Barat,Maluku - Papua,dipasarkan segar,Laut,2011,64245
726,94,Papua,Maluku - Papua,dipasarkan segar,Laut,2011,66959
727,11,Aceh,Sumatera,pengeringan/penggaraman,Laut,2001,12292
728,12,Sumatera Utara,Sumatera,pengeringan/penggaraman,Laut,2001,83065
729,13,Sumatera Barat,Sumatera,pengeringan/penggaraman,Laut,2001,30224
730,14,Riau,Sumatera,pengeringan/penggaraman,Laut,2001,45631
731,21,Kepulauan Riau,Sumatera,pengeringan/penggaraman,Laut,2001,0
732,15,Jambi,Sumatera,pengeringan/penggaraman,Laut,2001,7680
733,16,Sumatera Selatan,Sumatera,pengeringan/penggaraman,Laut,2001,12120
734,19,Kepulauan Bangka Belitung,Sumatera,pengeringan/penggaraman,Laut,2001,16270
735,17,Bengkulu,Sumatera,pengeringan/penggaraman,Laut,2001,5440
736,18,Lampung,Sumatera,pengeringan/penggaraman,Laut,2001,38898
737,36,Banten,Jawa,pengeringan/penggaraman,Laut,2001,0
738,31,DKI Jakarta,Jawa,pengeringan/penggaraman,Laut,2001,12532
739,32,Jawa Barat,Jawa,pengeringan/penggaraman,Laut,2001,56416
740,33,Jawa Tengah,Jawa,pengeringan/penggaraman,Laut,2001,123048
741,34,DI Yogyakarta,Jawa,pengeringan/penggaraman,Laut,2001,0
742,35,Jawa Timur,Jawa,pengeringan/penggaraman,Laut,2001,79736
743,51,Bali,Bali - Nusa Tenggara,pengeringan/penggaraman,Laut,2001,321
744,52,Nusa Tenggara Barat,Bali - Nusa Tenggara,pengeringan/penggaraman,Laut,2001,37322
745,53,Nusa Tenggara Timur,Bali - Nusa Tenggara,pengeringan/penggaraman,Laut,2001,20220
746,61,Kalimantan Barat,Kalimantan,pengeringan/penggaraman,Laut,2001,23881
747,62,Kalimantan Tengah,Kalimantan,pengeringan/penggaraman,Laut,2001,25526
748,63,Kalimantan Selatan,Kalimantan,pengeringan/penggaraman,Laut,2001,31677
749,64,Kalimantan Timur,Kalimantan,pengeringan/penggaraman,Laut,2001,25101
750,71,Sulawesi Utara,Sulawesi,pengeringan/penggaraman,Laut,2001,9455
751,75,Gorontalo,Sulawesi,pengeringan/penggaraman,Laut,2001,3729
752,72,Sulawesi Tengah,Sulawesi,pengeringan/penggaraman,Laut,2001,15856
753,73,Sulawesi Selatan,Sulawesi,pengeringan/penggaraman,Laut,2001,87891
754,76,Sulawesi Barat,Sulawesi,pengeringan/penggaraman,Laut,2001,0
755,74,Sulawesi Tenggara,Sulawesi,pengeringan/penggaraman,Laut,2001,22501
